FID,id,knoopid,volgnr,nodeid,geoid,netwerkid,netwerk,nettype,beschr,startdate,stopdate,geom,codetype
knoop_full_export.fid--16c1f25b_14b3a583521_254b,187006855,6855,49,6828,29034144,187,Wandelnetwerk Land van Mortagne,WANDEL,Wandelen,2010-06-14T00:00:00,,POINT (3.381053967640992 50.779328527798626),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_254c,200007012,7012,12,6983,29034947,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.3231368376587938 51.360174522059246),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_254d,127006343,6343,30,6316,29034532,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (3.069303951782577 50.981941182939536),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_254e,127006344,6344,32,6317,29033873,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (3.0412435586711903 50.97416596689709),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_254f,127006350,6350,33,6323,29034748,127,Fietsnetwerk Westhoek,FIETS,Fietsen,,,POINT (3.035915172541993 50.968437016219795),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2550,123006856,6856,1,6829,29034628,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.76275668007383 50.77182206739218),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2551,123006865,6865,10,6838,29033761,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7829029326069974 50.76583613167459),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2552,123006859,6859,4,6832,29034811,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.777419455146794 50.764702147297115),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2553,123006860,6860,5,6833,29034656,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7770691168486863 50.767594234845006),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2554,123006861,6861,6,6834,29034191,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7827656035401827 50.7665442778297),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2555,123006862,6862,7,6835,29033872,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7918432831177795 50.770355119792804),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2556,123006863,6863,8,6836,29033561,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7900455845108705 50.774235160045535),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2557,123006864,6864,9,6837,29034039,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.795691371474609 50.77347973083412),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2558,123006858,6858,3,6831,29034053,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7691880144177445 50.76462885684663),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2559,123006857,6857,2,6830,29033963,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7654796744107246 50.76649477417557),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_255a,123006875,6875,20,6848,29033472,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.789305845893255 50.757617337920244),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_255b,123006874,6874,19,6847,29034458,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7762288065377803 50.75330851490357),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_255c,123006873,6873,18,6846,29033649,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7762859689333106 50.75361699539965),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_255d,123006872,6872,17,6845,29034106,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7751463585421248 50.75810915485724),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_255e,123006871,6871,16,6844,29034799,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7646910966377076 50.75570626108284),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_255f,123006870,6870,15,6843,29034771,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.763120084438372 50.75756504472898),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2560,123006869,6869,14,6842,29034486,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7720081190421264 50.76039633532023),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2561,123006868,6868,13,6841,29034832,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7768241672639564 50.761527311959966),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2562,123006867,6867,12,6840,29034491,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7788294126888546 50.761586597124186),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2563,123006866,6866,11,6839,29034153,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.782450698379401 50.76159148023024),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2564,123006885,6885,30,6858,29034921,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.826844916980805 50.75176518513164),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2565,123006884,6884,29,6857,29033418,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8401610741550334 50.758293886948515),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2566,123006883,6883,28,6856,29034083,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.840441748733995 50.75995204051345),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2567,123006882,6882,27,6855,29033459,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.829042270478515 50.7665224761248),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2568,123006881,6881,26,6854,29034159,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.827651468820585 50.76313434154704),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2569,123006880,6880,25,6853,29033390,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.821398523129197 50.76049878088112),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_256a,123006879,6879,24,6852,29033964,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8204673245526948 50.76204157859317),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_256b,123006878,6878,23,6851,29033839,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.803702130006753 50.765669931169064),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_256c,123006877,6877,22,6850,29034583,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.805605196260426 50.758595296408856),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_256d,123006876,6876,21,6849,29034630,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.801161886779721 50.75845311282781),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_256e,123006894,6894,39,6867,29034355,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8115959078940165 50.741511870552436),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_256f,123006895,6895,40,6868,29034169,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8126680103971604 50.7388371712485),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2570,123006893,6893,38,6866,29034420,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8221662669805014 50.74687401190236),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2571,123006892,6892,37,6865,29033524,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.815424795097541 50.745402231539636),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2572,200007013,7013,13,6990,29034727,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.3243566989977076 51.3568307027355),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2573,200007014,7014,14,6991,29034406,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.324824044939259 51.356226748945275),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2574,200007015,7015,9,6986,29033537,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.3324303567379676 51.358313078694806),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2575,200007016,7016,10,6985,29034772,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.332830219614636 51.361904294895226),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2576,200007017,7017,11,6984,29034992,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.3320903737372958 51.3618859770645),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2577,200007018,7018,8,6987,29033627,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.3377447281755592 51.36058475467457),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2578,200007019,7019,7,6988,29034784,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.341245896511235 51.36073418043114),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2579,200007020,7020,6,6989,29033604,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.3442878810453105 51.35794569217598),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_257a,200007022,7022,1,6993,29033428,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.3544517510062275 51.357138419642276),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_257b,200007023,7023,3,6994,29034291,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.3589255774168523 51.336295544037576),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_257c,200007024,7024,2,6996,29033633,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.315625744324632 51.344061060351),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_257d,200007025,7025,18,6995,29034962,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.3135337275926764 51.33946400599834),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_257e,200007027,7027,16,6998,29034779,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.3286050369935984 51.3496773125919),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_257f,200007026,7026,5,6997,29034137,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.327448785433671 51.3487595148705),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2580,200007028,7028,4,6999,29034278,200,Wandelnetwerk Zwin,WANDEL,Wandelen,2011-06-30T00:00:00,,POINT (3.315021151424415 51.35389448425209),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2581,201007020,7020,6,6989,29033604,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.3442878810453105 51.35794569217598),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2582,201007019,7019,7,6988,29034784,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.341245896511235 51.36073418043114),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2583,201007018,7018,8,6987,29033627,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.3377447281755592 51.36058475467457),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2584,201007015,7015,9,6986,29033537,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.3324303567379676 51.358313078694806),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2585,201007017,7017,11,6984,29034992,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.3320903737372958 51.3618859770645),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2586,201007013,7013,13,6990,29034727,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.3243566989977076 51.3568307027355),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2587,201007014,7014,14,6991,29034406,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.324824044939259 51.356226748945275),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2588,201007012,7012,12,6983,29034947,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.3231368376587938 51.360174522059246),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2589,201007021,7021,15,6992,29034666,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.3292980801532885 51.35151506466026),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_258a,201007027,7027,16,6998,29034779,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.3286050369935984 51.3496773125919),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_258b,201007026,7026,5,6997,29034137,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.327448785433671 51.3487595148705),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_258c,201007024,7024,2,6996,29033633,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.315625744324632 51.344061060351),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_258d,201007011,7011,17,6982,29033928,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.314050074547938 51.34624732723248),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_258e,201007008,7008,20,6979,29033453,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.304926304377629 51.347065343374425),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_258f,201007009,7009,19,6978,29034349,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.295185789626857 51.342239872370364),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2590,201007010,7010,24,6977,29033846,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.287998609693385 51.344498833266435),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2591,201007005,7005,23,6976,29034262,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.2896050576866154 51.35354610197898),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2592,201007007,7007,22,6981,29034948,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.303073759681656 51.35614526102492),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2593,201007006,7006,21,6980,29033904,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.3049159148794525 51.354684462417886),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2594,201007079,7079,77,7050,29033535,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.7429677270781694 51.148246417565595),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2595,201005954,5954,6,5923,29034523,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.7264009618858935 51.15186642354388),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2596,201005953,5953,85,5922,29033373,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.7252963111037456 51.151153172360665),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2597,201005927,5927,75,5895,29033462,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.710271617159059 51.146664175359724),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2598,201005950,5950,84,5919,29034559,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.7331526072650645 51.146344792679095),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2599,201005952,5952,83,5921,29034970,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.729453997722074 51.1448038961173),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_259a,201005951,5951,82,5920,29034850,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.725596474456803 51.14315324165721),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_259b,201005929,5929,77,5897,29034952,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.7179126219690084 51.13989317287059),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_259c,201005931,5931,78,5899,29033571,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.7112194389256734 51.13706375744856),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_259d,201005934,5934,81,5903,29034671,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.714179280122374 51.13383533027471),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_259e,201005948,5948,86,5917,29034041,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.742384242039673 51.13758797313843),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_259f,201005955,5955,3,5924,29034402,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.7509070730996092 51.13990632665924),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25a0,201005946,5946,88,5915,29034062,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.752252275175475 51.13410735085706),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25a1,201005945,5945,98,5914,29034894,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.7553368495533266 51.13372425735581),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25a2,201005943,5943,1,5912,29034025,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.754515948520926 51.13592580812692),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25a3,201005933,5933,80,5902,29033799,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.710009845616264 51.13189770032968),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25a4,201005930,5930,79,5898,29033652,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.7051642022530293 51.13551426417028),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25a5,201005932,5932,70,5900,29034755,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.7031173080551305 51.134643648886026),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25a6,201005925,5925,71,5890,29034323,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6997372229611787 51.135396171739615),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25a7,201005924,5924,73,5889,29033522,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.693245722257719 51.14042091661692),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25a8,201005926,5926,72,5891,29034622,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6953055128412604 51.13904833166051),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25a9,201005923,5923,74,5888,29034475,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.688977559589269 51.13877186373211),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25aa,201005918,5918,66,5883,29034967,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6842468512231807 51.13712906460367),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25ab,201005919,5919,67,5884,29034963,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6866673747774357 51.129454866683716),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25ac,201005920,5920,68,5885,29033515,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6940589774211663 51.13028067455171),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25ad,201005921,5921,69,5886,29034321,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6957726056813875 51.12958386989508),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25ae,201005909,5909,65,5874,29034966,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6713007012021217 51.13281653150363),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25af,201005916,5916,63,5881,29034091,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.680218380316847 51.1226568506994),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25b0,201005915,5915,61,5880,29034638,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6771729451514394 51.11985808939533),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25b1,201005907,5907,60,5872,29033328,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6606277246264267 51.12107064862919),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25b2,201005906,5906,59,5871,29033855,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.65925823477608 51.12085514310237),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25b3,201005911,5911,53,5876,29034797,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.659709875755931 51.115520750575634),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25b4,201005912,5912,54,5877,29033974,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6535515348222396 51.115702722620014),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25b5,201005905,5905,55,5870,29034699,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6470538328041773 51.11299901888758),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25b6,201005903,5903,50,5868,29034126,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.644616240635221 51.11148324318152),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25b7,201005892,5892,49,5855,29034371,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6421554213984106 51.111331413479924),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25b8,201005904,5904,56,5869,29033490,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.643676129260205 51.12549508363331),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25b9,201005908,5908,57,5873,29033406,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6563170628684287 51.129382973291975),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25ba,201005910,5910,58,5875,29034852,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.659669995419436 51.12433372947252),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25bb,201005888,5888,47,5851,29034001,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6332498821299652 51.1206751018273),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25bc,201005887,5887,46,5850,29033700,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6207779397198787 51.11562580838051),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_25bd,201005884,5884,31,5847,29034034,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.6115605688507264 51.11194577112382),NETWERK
